Ð§¹û	ÊÇ·ñÇ°×º	ÎåÐÐÒªÇó	µÈ¼¶ÒªÇó	ÊôÐÔµ÷ÕûÀà±ð	²ÎÊý1×îÐ¡Öµ	²ÎÊý1×î´óÖµ	²ÎÊý2×îÐ¡Öµ	²ÎÊý2×î´óÖµ	²ÎÊý3×îÐ¡Öµ	²ÎÊý3×î´óÖµ	Ð§¹ûËµÃ÷
ÐÂÄÚÁ¦£¨2¼¶£©				235	780	780	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨3¼¶£©				235	940	940	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨4¼¶£©				235	1020	1100	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨5¼¶£©				235	1180	1260	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨6¼¶£©				235	1340	1420	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨7¼¶£©				235	1500	1580	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨8¼¶£©				235	1660	1740	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨9¼¶£©				235	1820	1900	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨10¼¶£©				235	1980	2060	-1	-1	0	0	0
ÐÂ»ð·À£¨4¼¶£©				230	82	90	-1	-1	0	0	0
ÐÂ»ð·À£¨5¼¶£©				230	92	100	-1	-1	0	0	0
ÐÂ»ð·À£¨6¼¶£©				230	102	110	-1	-1	0	0	0
ÐÂ»ð·À£¨7¼¶£©				230	112	120	-1	-1	0	0	0
ÐÂ»ð·À£¨8¼¶£©				230	122	130	-1	-1	0	0	0
ÐÂ»ð·À£¨9¼¶£©				230	132	140	-1	-1	0	0	0
ÐÂ»ð·À£¨10¼¶£©				230	142	150	-1	-1	0	0	0
ÐÂ±ù·À£¨4¼¶£©				232	82	90	-1	-1	0	0	0
ÐÂ±ù·À£¨5¼¶£©				232	92	100	-1	-1	0	0	0
ÐÂ±ù·À£¨6¼¶£©				232	102	110	-1	-1	0	0	0
ÐÂ±ù·À£¨7¼¶£©				232	112	120	-1	-1	0	0	0
ÐÂ±ù·À£¨8¼¶£©				232	122	130	-1	-1	0	0	0
ÐÂ±ù·À£¨9¼¶£©				232	132	140	-1	-1	0	0	0
ÐÂ±ù·À£¨10¼¶£©				232	142	150	-1	-1	0	0	0
ÐÂÀ×·À£¨4¼¶£©				229	82	90	-1	-1	0	0	0
ÐÂÀ×·À£¨5¼¶£©				229	92	100	-1	-1	0	0	0
ÐÂÀ×·À£¨6¼¶£©				229	102	110	-1	-1	0	0	0
ÐÂÀ×·À£¨7¼¶£©				229	112	120	-1	-1	0	0	0
ÐÂÀ×·À£¨8¼¶£©				229	122	130	-1	-1	0	0	0
ÐÂÀ×·À£¨9¼¶£©				229	132	140	-1	-1	0	0	0
ÐÂÀ×·À£¨10¼¶£©				229	142	150	-1	-1	0	0	0
ÐÂ¶¾·À£¨4¼¶£©				228	82	90	-1	-1	0	0	0
ÐÂ¶¾·À£¨5¼¶£©				228	92	100	-1	-1	0	0	0
ÐÂ¶¾·À£¨6¼¶£©				228	102	110	-1	-1	0	0	0
ÐÂ¶¾·À£¨7¼¶£©				228	112	120	-1	-1	0	0	0
ÐÂ¶¾·À£¨8¼¶£©				228	122	130	-1	-1	0	0	0
ÐÂ¶¾·À£¨9¼¶£©				228	132	140	-1	-1	0	0	0
ÐÂ¶¾·À£¨10¼¶£©				228	142	150	-1	-1	0	0	0
ÐÂÆÕ·À£¨4¼¶£©				231	82	90	-1	-1	0	0	0
ÐÂÆÕ·À£¨5¼¶£©				231	92	100	-1	-1	0	0	0
ÐÂÆÕ·À£¨6¼¶£©				231	102	110	-1	-1	0	0	0
ÐÂÆÕ·À£¨7¼¶£©				231	112	120	-1	-1	0	0	0
ÐÂÆÕ·À£¨8¼¶£©				231	122	130	-1	-1	0	0	0
ÐÂÆÕ·À£¨9¼¶£©				231	132	140	-1	-1	0	0	0
ÐÂÆÕ·À£¨10¼¶£©				231	142	150	-1	-1	0	0	0
¼õÉÙÖÐ¶¾Ê±¼ä£¨4¼¶£©				108	100	110	-1	-1	0	0	0
¼õÉÙÖÐ¶¾Ê±¼ä£¨5¼¶£©				108	120	130	-1	-1	0	0	0
¼õÉÙÖÐ¶¾Ê±¼ä£¨6¼¶£©				108	140	150	-1	-1	0	0	0
¼õÉÙÖÐ¶¾Ê±¼ä£¨7¼¶£©				108	160	170	-1	-1	0	0	0
¼õÉÙÖÐ¶¾Ê±¼ä£¨8¼¶£©				108	180	190	-1	-1	0	0	0
¼õÉÙÖÐ¶¾Ê±¼ä£¨9¼¶£©				108	200	210	-1	-1	0	0	0
¼õÉÙÖÐ¶¾Ê±¼ä£¨10¼¶£©				108	220	230	-1	-1	0	0	0
¼õÉÙÑ£ÔÎÊ±¼ä£¨4¼¶£©				110	100	110	-1	-1	0	0	0
¼õÉÙÑ£ÔÎÊ±¼ä£¨5¼¶£©				110	120	130	-1	-1	0	0	0
¼õÉÙÑ£ÔÎÊ±¼ä£¨6¼¶£©				110	140	150	-1	-1	0	0	0
¼õÉÙÑ£ÔÎÊ±¼ä£¨7¼¶£©				110	160	170	-1	-1	0	0	0
¼õÉÙÑ£ÔÎÊ±¼ä£¨8¼¶£©				110	180	190	-1	-1	0	0	0
¼õÉÙÑ£ÔÎÊ±¼ä£¨9¼¶£©				110	200	210	-1	-1	0	0	0
¼õÉÙÑ£ÔÎÊ±¼ä£¨10¼¶£©				110	220	230	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä£¨4¼¶£©				106	100	110	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä£¨5¼¶£©				106	120	130	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä£¨6¼¶£©				106	140	150	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä£¨7¼¶£©				106	160	170	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä£¨8¼¶£©				106	180	190	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä£¨9¼¶£©				106	200	210	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä£¨10¼¶£©				106	220	230	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨2¼¶£©				243	8	8	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨3¼¶£©				243	16	16	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨4¼¶£©				243	18	30	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨5¼¶£©				243	32	40	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨6¼¶£©				243	42	60	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨7¼¶£©				243	62	80	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨8¼¶£©				243	82	100	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨9¼¶£©				243	102	120	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨10¼¶£©				243	122	140	-1	-1	0	0	0
È«¼¼ÄÜ1_2				139	2	4	-1	-1	0	0	0
È«¼¼ÄÜ2_3				139	4	6	-1	-1	0	0	0
Áú¾Ô¹â»·				139	2	2	-1	-1	1169	1169	0
»ØÑª10µã				88	20	20	-1	-1	0	0	0
´óÁ¦½ð¸ÕÕÆ1				139	2	2	-1	-1	1055	1055	0
Î¤ÍÓÏ×èÆ1				139	2	2	-1	-1	1056	1056	0
Èþ½ä¹éìø1				139	2	2	-1	-1	1057	1057	0
ºÀÐÛÕ¶1				139	2	2	-1	-1	1058	1058	0
×Ýºá°Ë»Ä1				139	2	2	-1	-1	1059	1059	0
°ÔÍõöÉ½ð1				139	2	2	-1	-1	1060	1060	0
½£»¨Íì¾§1				139	2	2	-1	-1	1061	1061	0
±ùÓêçó¾§1				139	2	2	-1	-1	1062	1062	0
±ùÈ¸Ô½Ö¦1				139	2	2	-1	-1	1063	1063	0
Ë®Ó³ÂüÐã1				139	2	2	-1	-1	1065	1065	0
ÐÎÏú¹ÇÁ¢1				139	2	2	-1	-1	1066	1066	0
ÓÄ»êÊÉÓ°1				139	2	2	-1	-1	1067	1067	0
ÎÞÓ°´©1				139	2	2	-1	-1	1069	1069	0
ÌúÁ«ËÄÉ±1				139	2	2	-1	-1	1070	1070	0
Ç¬À¤Ò»ÖÀ1				139	2	2	-1	-1	1071	1071	0
Ê±³ËÁùÁú1				139	2	2	-1	-1	1073	1073	0
°ôåÄÂÓµØ1				139	2	2	-1	-1	1074	1074	0
½­º£Å­À½1				139	2	2	-1	-1	1075	1075	0
¼²»ðÁÇÔ­1				139	2	2	-1	-1	1076	1076	0
Ôì»¯Ì«Çå1				139	2	2	-1	-1	1078	1078	0
½£´¹ÐÇºÓ1				139	2	2	-1	-1	1079	1079	0
¾ÅÌìî¸·ç1				139	2	2	-1	-1	1080	1080	0
ÌìÀ×ÕðÔÀ1				139	2	2	-1	-1	1081	1081	0
´óÁ¦½ð¸ÕÕÆ2				139	4	4	-1	-1	1055	1055	0
Î¤ÍÓÏ×èÆ2				139	4	4	-1	-1	1056	1056	0
Èþ½ä¹éìø2				139	4	4	-1	-1	1057	1057	0
ºÀÐÛÕ¶2				139	4	4	-1	-1	1058	1058	0
×Ýºá°Ë»Ä2				139	4	4	-1	-1	1059	1059	0
°ÔÍõöÉ½ð2				139	4	4	-1	-1	1060	1060	0
½£»¨Íì¾§2				139	4	4	-1	-1	1061	1061	0
±ùÓêçó¾§2				139	4	4	-1	-1	1062	1062	0
±ùÈ¸Ô½Ö¦2				139	4	4	-1	-1	1063	1063	0
Ë®Ó³ÂüÐã2				139	4	4	-1	-1	1065	1065	0
ÐÎÏú¹ÇÁ¢2				139	4	4	-1	-1	1066	1066	0
ÓÄ»êÊÉÓ°2				139	4	4	-1	-1	1067	1067	0
ÎÞÓ°´©2				139	4	4	-1	-1	1069	1069	0
ÌúÁ«ËÄÉ±2				139	4	4	-1	-1	1070	1070	0
Ç¬À¤Ò»ÖÀ2				139	4	4	-1	-1	1071	1071	0
Ê±³ËÁùÁú2				139	4	4	-1	-1	1073	1073	0
°ôåÄÂÓµØ2				139	4	4	-1	-1	1074	1074	0
½­º£Å­À½2				139	4	4	-1	-1	1075	1075	0
¼²»ðÁÇÔ­2				139	4	4	-1	-1	1076	1076	0
Ôì»¯Ì«Çå2				139	4	4	-1	-1	1078	1078	0
½£´¹ÐÇºÓ2				139	4	4	-1	-1	1079	1079	0
¾ÅÌìî¸·ç2				139	4	4	-1	-1	1080	1080	0
ÌìÀ×ÕðÔÀ2				139	4	4	-1	-1	1081	1081	0
´óÁ¦½ð¸ÕÕÆ3				139	6	6	-1	-1	1055	1055	0
Î¤ÍÓÏ×èÆ3				139	6	6	-1	-1	1056	1056	0
Èþ½ä¹éìø3				139	6	6	-1	-1	1057	1057	0
ºÀÐÛÕ¶3				139	6	6	-1	-1	1058	1058	0
×Ýºá°Ë»Ä3				139	6	6	-1	-1	1059	1059	0
°ÔÍõöÉ½ð3				139	6	6	-1	-1	1060	1060	0
½£»¨Íì¾§3				139	6	6	-1	-1	1061	1061	0
±ùÓêçó¾§3				139	6	6	-1	-1	1062	1062	0
±ùÈ¸Ô½Ö¦3				139	6	6	-1	-1	1063	1063	0
Ë®Ó³ÂüÐã3				139	6	6	-1	-1	1065	1065	0
ÐÎÏú¹ÇÁ¢3				139	6	6	-1	-1	1066	1066	0
ÓÄ»êÊÉÓ°3				139	6	6	-1	-1	1067	1067	0
ÎÞÓ°´©3				139	6	6	-1	-1	1069	1069	0
ÌúÁ«ËÄÉ±3				139	6	6	-1	-1	1070	1070	0
Ç¬À¤Ò»ÖÀ3				139	6	6	-1	-1	1071	1071	0
Ê±³ËÁùÁú3				139	6	6	-1	-1	1073	1073	0
°ôåÄÂÓµØ3				139	6	6	-1	-1	1074	1074	0
½­º£Å­À½3				139	6	6	-1	-1	1075	1075	0
¼²»ðÁÇÔ­3				139	6	6	-1	-1	1076	1076	0
Ôì»¯Ì«Çå3				139	6	6	-1	-1	1078	1078	0
½£´¹ÐÇºÓ3				139	6	6	-1	-1	1079	1079	0
¾ÅÌìî¸·ç3				139	6	6	-1	-1	1080	1080	0
ÌìÀ×ÕðÔÀ3				139	6	6	-1	-1	1081	1081	0
Óê´òºÉ				195	610306	610306	-1	-1	829443	829443	0
ÇåÆ½ÀÖ				195	610818	610818	-1	-1	552963	552963	0
»Ø´º				139	2	2	-1	-1	1178	1178	0
¿ÝÄ¾				139	2	2	-1	-1	1180	1180	0
Á÷ÔÆ				139	2	2	-1	-1	1182	1182	0
ÄàÔó				139	2	2	-1	-1	1184	1184	0
À×»ð½Ù				139	2	2	-1	-1	1186	1186	0
ÃÔ×íÌìÏã				139	2	2	-1	-1	1195	1195	0
µûÎè»¨·É				139	2	2	-1	-1	1194	1194	0
¾­ÂöÍâ¹¦1				99	20	20	-1	-1	0	0	0
¾­ÂöÍâ¹¦2				99	40	40	-1	-1	0	0	0
¾­ÂöÍâ¹¦3				99	60	60	-1	-1	0	0	0
¾­ÂöÍâ¹¦4				99	80	80	-1	-1	0	0	0
¾­ÂöÍâ¹¦5				99	100	100	-1	-1	0	0	0
¾­ÂöÍâ¹¦6				99	120	120	-1	-1	0	0	0
¾­ÂöÍâ¹¦7				99	140	140	-1	-1	0	0	0
¾­ÂöÍâ¹¦8				99	160	160	-1	-1	0	0	0
¾­ÂöÄÚ¹¦1				100	20	20	-1	-1	0	0	0
¾­ÂöÄÚ¹¦2				100	40	40	-1	-1	0	0	0
¾­ÂöÄÚ¹¦3				100	60	60	-1	-1	0	0	0
¾­ÂöÄÚ¹¦4				100	80	80	-1	-1	0	0	0
¾­ÂöÄÚ¹¦5				100	100	100	-1	-1	0	0	0
¾­ÂöÄÚ¹¦6				100	120	120	-1	-1	0	0	0
¾­ÂöÄÚ¹¦7				100	140	140	-1	-1	0	0	0
¾­ÂöÄÚ¹¦8				100	160	160	-1	-1	0	0	0
¾­ÂöÉí·¨1				98	20	20	-1	-1	0	0	0
¾­ÂöÉí·¨2				98	40	40	-1	-1	0	0	0
¾­ÂöÉí·¨3				98	60	60	-1	-1	0	0	0
¾­ÂöÉí·¨4				98	80	80	-1	-1	0	0	0
¾­ÂöÉí·¨5				98	100	100	-1	-1	0	0	0
¾­ÂöÉí·¨6				98	120	120	-1	-1	0	0	0
¾­ÂöÉí·¨7				98	140	140	-1	-1	0	0	0
¾­ÂöÉí·¨8				98	160	160	-1	-1	0	0	0
¾­ÂöÁ¦Á¿1				97	20	20	-1	-1	0	0	0
¾­ÂöÁ¦Á¿2				97	40	40	-1	-1	0	0	0
¾­ÂöÁ¦Á¿3				97	60	60	-1	-1	0	0	0
¾­ÂöÁ¦Á¿4				97	80	80	-1	-1	0	0	0
¾­ÂöÁ¦Á¿5				97	100	100	-1	-1	0	0	0
¾­ÂöÁ¦Á¿6				97	120	120	-1	-1	0	0	0
¾­ÂöÁ¦Á¿7				97	140	140	-1	-1	0	0	0
¾­ÂöÁ¦Á¿8				97	160	160	-1	-1	0	0	0
¾­ÂöÉúÃü%1				234	12	12	-1	-1	0	0	0
¾­ÂöÉúÃü%2				234	16	16	-1	-1	0	0	0
¾­ÂöÉúÃü%3				234	20	20	-1	-1	0	0	0
¾­ÂöÉúÃü%4				234	24	24	-1	-1	0	0	0
¾­ÂöÉúÃü%5				234	28	28	-1	-1	0	0	0
¾­ÂöÉúÃü%6				234	32	32	-1	-1	0	0	0
¾­ÂöÉúÃü%7				234	36	36	-1	-1	0	0	0
¾­ÂöÉúÃü%8				234	40	40	-1	-1	0	0	0
¾­ÂöÉúÃüÐ§ÂÊ1				190	6	6	-1	-1	0	0	0
¾­ÂöÉúÃüÐ§ÂÊ2				190	8	8	-1	-1	0	0	0
¾­ÂöÉúÃüÐ§ÂÊ3				190	10	10	-1	-1	0	0	0
¾­ÂöÉúÃüÐ§ÂÊ4				190	12	12	-1	-1	0	0	0
¾­ÂöÉúÃüÐ§ÂÊ5				190	14	14	-1	-1	0	0	0
¾­ÂöÉúÃüÐ§ÂÊ6				190	16	16	-1	-1	0	0	0
¾­ÂöÉúÃüÐ§ÂÊ7				190	18	18	-1	-1	0	0	0
¾­ÂöÉúÃüÐ§ÂÊ8				190	20	20	-1	-1	0	0	0
¾­ÂöÎåÐÐÇ¿»¯1				246	200	200	-1	-1	0	0	0
¾­ÂöÎåÐÐÇ¿»¯2				246	400	400	-1	-1	0	0	0
¾­ÂöÎåÐÐÇ¿»¯3				246	600	600	-1	-1	0	0	0
¾­ÂöÎåÐÐÇ¿»¯4				246	800	800	-1	-1	0	0	0
¾­ÂöÎåÐÐÇ¿»¯5				246	1000	1000	-1	-1	0	0	0
¾­ÂöÎåÐÐÇ¿»¯6				246	1200	1200	-1	-1	0	0	0
¾­ÂöÎåÐÐÇ¿»¯7				246	1400	1400	-1	-1	0	0	0
¾­ÂöÎåÐÐÇ¿»¯8				246	1600	1600	-1	-1	0	0	0
¾­ÂöÎåÐÐÈõ»¯1				247	200	200	-1	-1	0	0	0
¾­ÂöÎåÐÐÈõ»¯2				247	400	400	-1	-1	0	0	0
¾­ÂöÎåÐÐÈõ»¯3				247	600	600	-1	-1	0	0	0
¾­ÂöÎåÐÐÈõ»¯4				247	800	800	-1	-1	0	0	0
¾­ÂöÎåÐÐÈõ»¯5				247	1000	1000	-1	-1	0	0	0
¾­ÂöÎåÐÐÈõ»¯6				247	1200	1200	-1	-1	0	0	0
¾­ÂöÎåÐÐÈõ»¯7				247	1400	1400	-1	-1	0	0	0
¾­ÂöÎåÐÐÈõ»¯8				247	1600	1600	-1	-1	0	0	0
¾­ÂöÈ«¿¹1				241	12	12	-1	-1	0	0	0
¾­ÂöÈ«¿¹2				241	16	16	-1	-1	0	0	0
¾­ÂöÈ«¿¹3				241	20	20	-1	-1	0	0	0
¾­ÂöÈ«¿¹4				241	24	24	-1	-1	0	0	0
¾­ÂöÈ«¿¹5				241	28	28	-1	-1	0	0	0
¾­ÂöÈ«¿¹6				241	32	32	-1	-1	0	0	0
¾­ÂöÈ«¿¹7				241	36	36	-1	-1	0	0	0
¾­ÂöÈ«¿¹8				241	40	40	-1	-1	0	0	0
¾­ÂöºöÂÔÈ«¿¹1				268	12	12	-1	-1	0	0	0
¾­ÂöºöÂÔÈ«¿¹2				268	16	16	-1	-1	0	0	0
¾­ÂöºöÂÔÈ«¿¹3				268	20	20	-1	-1	0	0	0
¾­ÂöºöÂÔÈ«¿¹4				268	24	24	-1	-1	0	0	0
¾­ÂöºöÂÔÈ«¿¹5				268	28	28	-1	-1	0	0	0
¾­ÂöºöÂÔÈ«¿¹6				268	32	32	-1	-1	0	0	0
¾­ÂöºöÂÔÈ«¿¹7				268	36	36	-1	-1	0	0	0
¾­ÂöºöÂÔÈ«¿¹8				268	40	40	-1	-1	0	0	0
¾­Âö¼ÓÉîÉËº¦1				269	20	20	-1	-1	0	0	0
¾­Âö¼ÓÉîÉËº¦2				269	40	40	-1	-1	0	0	0
¾­Âö¼ÓÉîÉËº¦3				269	60	60	-1	-1	0	0	0
¾­Âö¼ÓÉîÉËº¦4				269	80	80	-1	-1	0	0	0
¾­Âö¼ÓÉîÉËº¦5				269	100	100	-1	-1	0	0	0
¾­Âö¼ÓÉîÉËº¦6				269	120	120	-1	-1	0	0	0
¾­Âö¼ÓÉîÉËº¦7				269	140	140	-1	-1	0	0	0
¾­Âö¼ÓÉîÉËº¦8				269	160	160	-1	-1	0	0	0
¾­Âö¼¼ÄÜ¼Ó³É%1				243	40	40	-1	-1	0	0	0
¾­Âö¼¼ÄÜ¼Ó³É%2				243	60	60	-1	-1	0	0	0
¾­Âö¼¼ÄÜ¼Ó³É%3				243	80	80	-1	-1	0	0	0
¾­Âö¼¼ÄÜ¼Ó³É%4				243	100	100	-1	-1	0	0	0
¾­Âö¼¼ÄÜ¼Ó³É%5				243	120	120	-1	-1	0	0	0
¾­Âö¼¼ÄÜ¼Ó³É%6				243	140	140	-1	-1	0	0	0
¾­Âö¼¼ÄÜ¼Ó³É%7				243	160	160	-1	-1	0	0	0
¾­Âö¼¼ÄÜ¼Ó³É%8				243	180	180	-1	-1	0	0	0
¾­ÂöÖØ»÷1				227	2	2	-1	-1	0	0	0
¾­ÂöÖØ»÷2				227	4	4	-1	-1	0	0	0
¾­ÂöÖØ»÷3				227	6	6	-1	-1	0	0	0
¾­ÂöÖØ»÷4				227	8	8	-1	-1	0	0	0
¾­ÂöÖØ»÷5				227	10	10	-1	-1	0	0	0
¾­ÂöÖØ»÷6				227	12	12	-1	-1	0	0	0
¾­ÂöÖØ»÷7				227	14	14	-1	-1	0	0	0
¾­ÂöÖØ»÷8				227	16	16	-1	-1	0	0	0
¾­ÂöµÖ¿¹ÖØ»÷1				271	2	2	-1	-1	0	0	0
¾­ÂöµÖ¿¹ÖØ»÷2				271	4	4	-1	-1	0	0	0
¾­ÂöµÖ¿¹ÖØ»÷3				271	6	6	-1	-1	0	0	0
¾­ÂöµÖ¿¹ÖØ»÷4				271	8	8	-1	-1	0	0	0
¾­ÂöµÖ¿¹ÖØ»÷5				271	10	10	-1	-1	0	0	0
¾­ÂöµÖ¿¹ÖØ»÷6				271	12	12	-1	-1	0	0	0
¾­ÂöµÖ¿¹ÖØ»÷7				271	14	14	-1	-1	0	0	0
¾­ÂöµÖ¿¹ÖØ»÷8				271	16	16	-1	-1	0	0	0
¾­Âö¸ñµ²1				226	2	2	-1	-1	0	0	0
¾­Âö¸ñµ²2				226	4	4	-1	-1	0	0	0
¾­Âö¸ñµ²3				226	6	6	-1	-1	0	0	0
¾­Âö¸ñµ²4				226	8	8	-1	-1	0	0	0
¾­Âö¸ñµ²5				226	10	10	-1	-1	0	0	0
¾­Âö¸ñµ²6				226	12	12	-1	-1	0	0	0
¾­Âö¸ñµ²7				226	14	14	-1	-1	0	0	0
¾­Âö¸ñµ²8				226	16	16	-1	-1	0	0	0
¾­ÂöµÖÏû¸ñµ²1				270	2	2	-1	-1	0	0	0
¾­ÂöµÖÏû¸ñµ²2				270	4	4	-1	-1	0	0	0
¾­ÂöµÖÏû¸ñµ²3				270	6	6	-1	-1	0	0	0
¾­ÂöµÖÏû¸ñµ²4				270	8	8	-1	-1	0	0	0
¾­ÂöµÖÏû¸ñµ²5				270	10	10	-1	-1	0	0	0
¾­ÂöµÖÏû¸ñµ²6				270	12	12	-1	-1	0	0	0
¾­ÂöµÖÏû¸ñµ²7				270	14	14	-1	-1	0	0	0
¾­ÂöµÖÏû¸ñµ²8				270	16	16	-1	-1	0	0	0
ºÚÉñÍ·¿ø				139	2	2	-1	-1	1249	1249	0
ºÚÉñ»¤Íó				139	2	2	-1	-1	1251	1251	0
ºÚÉñµÀÅÛ				139	2	2	-1	-1	1253	1253	0
ºÚÉñÐ¬×Ó				139	2	2	-1	-1	1255	1255	0
ºÚÉñÑü´ø				139	2	2	-1	-1	1257	1257	0
ÐÂÉúÃü£¨888£©				233	1776	1776	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨898£©				235	1796	1796	-1	-1	0	0	0
ÆÕ¿¹59				231	118	118	-1	-1	0	0	0
¶¾¿¹59				228	118	118	-1	-1	0	0	0
±ù¿¹59				232	118	118	-1	-1	0	0	0
»ð¿¹59				230	118	118	-1	-1	0	0	0
À×¿¹59				229	118	118	-1	-1	0	0	0
ÖÐ¶¾Ê±¼ä88				108	176	176	-1	-1	0	0	0
³Ù»ºÊ±¼ä88				106	176	176	-1	-1	0	0	0
ÔÎÑ£Ê±¼ä88				110	176	176	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ(16)				190	32	32	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨38£©				243	76	76	-1	-1	0	0	0
´ò»÷»Ø¸´71				245	142	142	-1	-1	0	0	0
µÖÏûÉËº¦58				237	116	116	-1	-1	0	0	0
ÅÜËÙ78%				111	156	156	-1	-1	0	0	0
µÖÏûÉËº¦59				237	118	118	-1	-1	0	0	0
ÑÌ»¨Ð¦Óï				139	2	2	-1	-1	1263	1263	0
»¤Íó7ºÅ				139	2	2	-1	-1	1264	1264	0
ÏîÁ´3ºÅ				139	2	2	-1	-1	1266	1266	0
ÐÂÉúÃü£¨1¼¶£©				233	1360	1360	-1	-1	0	0	0
ÐÂÉúÃü£¨2¼¶£©				233	1440	1440	-1	-1	0	0	0
ÐÂÉúÃü£¨3¼¶£©				233	1520	1520	-1	-1	0	0	0
ÐÂÉúÃü£¨4¼¶£©				233	1600	1600	-1	-1	0	0	0
ÐÂÈ«¿¹£¨1¼¶£©				241	110	110	-1	-1	0	0	0
ÐÂÈ«¿¹£¨2¼¶£©				241	120	120	-1	-1	0	0	0
ÐÂÈ«¿¹£¨3¼¶£©				241	130	130	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨1¼¶£©				235	1360	1360	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨2¼¶£©				235	1440	1440	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨3¼¶£©				235	1520	1520	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨4¼¶£©				235	1600	1600	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨1¼¶£©				243	70	70	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨2¼¶£©				243	80	80	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨3¼¶£©				243	90	90	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨4¼¶£©				243	100	100	-1	-1	0	0	0
À×·À65				229	130	130	-1	-1	0	0	0
ÆÕ·À65				231	130	130	-1	-1	0	0	0
ÄÚÁ¦999				235	1998	1998	-1	-1	0	0	0
µÖÏûÉËº¦80				237	160	160	-1	-1	0	0	0
ÔÎÑ£Ê±¼ä80				110	160	160	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É80				243	160	160	-1	-1	0	0	0
¾­Âö¸ñµ²5				226	10	10	-1	-1	0	0	0
Ëé¹Ç				139	2	2	-1	-1	1283	1283	0
Ò×Ëè				139	2	2	-1	-1	1284	1284	0
ËùÓÐÎä¹¦				139	2	2	-1	-1	1290	1290	0
³¬¹â¹â»·				139	2	2	-1	-1	1295	1295	0
ÉúÃü£¨ºÚÉñ×¨ÓÃ£©				233	1680	1998	-1	-1	0	0	0
ÄÚÁ¦£¨ºÚÉñ×¨ÓÃ£©				235	1680	1998	-1	-1	0	0	0
ÆÕ¿¹£¨ºÚÉñ×¨ÓÃ£©				231	120	150	-1	-1	0	0	0
¶¾¿¹£¨ºÚÉñ×¨ÓÃ£©				228	120	150	-1	-1	0	0	0
±ù¿¹£¨ºÚÉñ×¨ÓÃ£©				232	120	150	-1	-1	0	0	0
»ð¿¹£¨ºÚÉñ×¨ÓÃ£©				230	120	150	-1	-1	0	0	0
À×¿¹£¨ºÚÉñ×¨ÓÃ£©				229	120	150	-1	-1	0	0	0
ÖÐ¶¾Ê±¼ä£¨ºÚÉñ×¨ÓÃ£©				108	140	170	-1	-1	0	0	0
³Ù»ºÊ±¼ä£¨ºÚÉñ×¨ÓÃ£©				106	140	170	-1	-1	0	0	0
ÔÎÑ£Ê±¼ä£¨ºÚÉñ×¨ÓÃ£©				110	140	170	-1	-1	0	0	0
µÖÏûÉËº¦£¨ºÚÉñ×¨ÓÃ£©				237	120	150	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨ºÚÉñ×¨ÓÃ£©				243	90	120	-1	-1	0	0	0
´ò»÷»Ø¸´£¨ºÚÉñ×¨ÓÃ£©				245	134	152	-1	-1	0	0	0
